restaurant_name,city,short_description,cuisine_type,tags,google_address,google_url,yelp_url,website,google_rating,yelp_rating,yelp_reviews,price_range,logo_url,image_url,vip_experience_notes,status
Sabina Clubhouse,Ibiza,,,,"Sabina Calle Motril s/n Calle Motril, Urbanización Montecarlos, s/n, 07829 Sant Agustí des Vedrà, Balearic Islands, Spain",https://www.google.com/maps/place/?q=place_id:ChIJiS5XmV9LmRIRPbVjTxrsh24,,https://sabinaibiza.com/,4.5,,,,https://logo.clearbit.com/sabinaibiza.com,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AXQCQNSgKl-YK_XizRjLolCwMyJ9d7bGKYkuwkDTxi0iOF08q-lxPPvxXxah33fX94Kxgn0PkEWyEaiyvjfSSbWIjGQzvEp1K3qdxAWPuwfwHYOdGAr4tEny0vT90MQkchf1Si9KtDzjpN_MZVnx5VTjMhb1vVEghKFuOOeXRid_BmBqnUmWD5gIowB4dy3g51rqs4y4BVu0vNK5mafns89n0wxB_jiriYZreL4PRe66Wspt8Pot-J8bbc-9wnWmfbDji8tC4UTP1oTzWwLGAL9Dmcy-3rD7AbdRG_rYla_CPHlYRx29vPQT1CrvadjdiLy3UeJL6TwqSESXXKrv95MkJLHGXDuEg2TiZeVCxZdKRxuyC206QgoyxIFU3EiTBisJZCZnQBYLHmSgJ62jfToUh2Lu-ZIyFjoDVu3TKPYbiiUTcGqPbntoapA3hvWFBKTJJyie1b6GSlKmbFMSGqkC7IwnKwOw4t7LO8Be_LWi_SSbuYtp2zXtgw5paYHji7eKyeZm6vS0anRHnUcFh33DNNxbPR-ue-pgKnZ4xlbjJv37bnFwdwASN3daGJHFDw3aeMERvw&key=AIzaSyDwRBTX_LExP-ccDfuzg51tfdzeQCLoi-g,,active
Aubergine Ibiza,Ibiza,,,,"Carr. de San Miquel, km 9, 9, 07815 Sant Miquel de Balansat, Balearic Islands, Spain",https://www.google.com/maps/place/?q=place_id:ChIJU0iGHDg5mRIRGXue5cIYhLY,,https://aubergineibiza.com/,4.4,,,,https://logo.clearbit.com/aubergineibiza.com,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AXQCQNTdd_mZSaiALz4FVo0ku5MF9la7lp7bzdAGMyTDJz2PYMioRAu6I6LJDomYFz0H7MMGcNagHyLt4JaB3JcW6AxKZwiRzZSA4xT2toFKzmGFTAS6fp5KwXAoHluDMsALTAqwYTNbg__F4uls2hF6gMECpgDJ8m6ohRsOkKsD9Oy1xhuqm7hDiW9PJ-ZATtsSD22Z6_Af13ia1R7kF7KPErX7IaB_kNX3XKARNLreonnfov0g0ZOIloJt6Fdh85g00LHPmIZ1hBApeD8FkWmrepmE6oxQou_1kIo6waeGD7kW5gZP68__Gi2AdYfufyFtatSTmERpmwfsAeL1_89IwVl9iNfj11JxbmBDZxuOTg5Lo8UzP2UhaaqkqYNTXd01SCN5FHsDne1VpwbOCfsmHUkfYhoMRQ0t7cUOdRylYqr1SQSxzCrbx-g1qu0MWoxLgshaMva2XHc0J4vK9D1D2Rw31DcFxArf2mBxjjASiszDHdSaKKFOVPpIOitSDkCjCAG9b8vj2e4G0d33kBuSG_Ocif7dh5LLwBTOMXG-FNduxr3nr-5KhiL23IT8cwQ7K9npHQ&key=AIzaSyDwRBTX_LExP-ccDfuzg51tfdzeQCLoi-g,,active
Ses Boques,Ibiza,"Grilled fish, paella & a long wine list at a family-run restaurant amid pine trees, plus sea views.",,,"Playa de Ses boques, 07839 Sant Josep de sa Talaia, Balearic Islands, Spain",https://www.google.com/maps/place/?q=place_id:ChIJQbHe_UFMmRIR9VKTa_oDDtk,,http://www.sesboques.com/,4.5,,,,https://logo.clearbit.com/sesboques.com,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AXQCQNQinXqH_q5rKPE46yTQ252UxAOGDZiC7eGInRvyg0TvT7SlqNuuEWMAE0d9POTLCeapY0ERxalprMP3Gm6RzCTqE1Iu_mh40Vjov0zEztULvJy_jebp8YhNzeFunqlnzjI6uTndG67JDlS8-jZ4A8ZWH_nd3SaY0_7_yty9_WOEcpfdUkcCmw1Owoe9GpYHuHhfKz6n0bNgE-nYcaJYA8G0368obJVzsCMrv2vBCTAY-i7Vw5q-T14NeOocxsx_KXAJuhouzSZNxSLb_VTxhhUGm5DPskYzZ326kAHSkdmjEysiEbA&key=AIzaSyDwRBTX_LExP-ccDfuzg51tfdzeQCLoi-g,,active
Maymanta,Ibiza,,,,"Carrer Salvador Camacho, 14, 07840 Santa Eulària des Riu, Illes Balears, Spain",https://www.google.com/maps/place/?q=place_id:ChIJi-H2zCoVmRIRMx_ymQpDaUk,,https://aguasdeibiza.com/es/maymanta/?utm_source=GMB&utm_medium=gmb&utm_campaign=gmb&utm_id=web,4.5,,,,https://logo.clearbit.com/aguasdeibiza.com,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AXQCQNTth2OvQEB2X9jJlht3ZqC71r2OQ-1gi4Jxq9s4tXut-vXG-lF4BEcrohoeaJQGaqAy_L4fKgoxoP4VkjKU00p8_dIZA293CClB_wMj-IzjoGCfbW_HqFX5_xtFbM9kwDGWuvIjrOnCOLYYFMP3Btgs0k3jINanUt0QvehWGb0FfymWKhseylqCrhLSyJwGglDVvyTfTJK3xX0YhWFh4ZG6L-vn1q1T9r0MZaaoTzd8I8wUite8UY8NpcB4CpCRHRblF4pc8buVlHG2mEhGiZRKBMerjnPAUbYnSNM5EcxIHjbLkVU&key=AIzaSyDwRBTX_LExP-ccDfuzg51tfdzeQCLoi-g,,active
Aiyanna,Ibiza,Health-conscious Mediterranean menu & cocktails offered in a serene beachfront haunt.,,,"Playa de, Av. Cala Nova, 07850 Eivissa, Balearic Islands, Spain",https://www.google.com/maps/place/?q=place_id:ChIJe0gUu40UmRIRglLLXc6GB7g,,https://www.aiyannaibiza.com/,4.5,,,,https://logo.clearbit.com/aiyannaibiza.com,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AXQCQNQDjnCxgcD7hCccKpUlpwmM7FEND3Y2k6eadD7J0OBCWc3yHCJZ9GlisEZDkgDm3evHlTQ9C8BbQzA0karFg3m17lcwrdVKblU34Qtm2mUlyrOOgH50_XtuHOXdKL8g6iZeDFauqNkxbsHN6BzS03o5CN8Ema25dtd0nv2l1cu7XOHr8G_ZbHM4P_XKkfnSvDwb0gkvfoLiQv8ahIW_LLb0oeW392hqaHl0AGH4eJsX65BfKFRm-8oYQ8ig4R9b3H9_GLFlK_ESW4df3wjadIyxiChDMr8qlCnT5M1X1h7N2M3S04M&key=AIzaSyDwRBTX_LExP-ccDfuzg51tfdzeQCLoi-g,,active
Pikes,Ibiza,"Hip, rock ‘n’ roll-themed hotel in a 500-year-old house, offering dining, a pool & a courtyard bar.",,,"Camí de Sa Vorera, S/N, 07820 Sant Antoni de Portmany, Illes Balears, Spain",https://www.google.com/maps/place/?q=place_id:ChIJVVVVVZU3mRIRustT0PVwoNQ,,https://pikesibiza.com/,4.5,,,,https://logo.clearbit.com/pikesibiza.com,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AXQCQNQAi_FBTXPryKkxsUkajNqbPu-3MgtlxJdPlX-a9Qb2_D7F481bDhoJrQFRhG8jcqQrcAJmNHNKYgQhLNkcFLace-JvPEja3zjKFDudvb6cVqB7ynZR7HFEauiETKCW0kmNCMowbQlTTXNj3H0TGMYDpk7fhZ79eoSSZZtI31TIe1lbfRUtxffYqXSEtsZoN3eFgjJTC2qS9mE-LAJYUlOlB5ThrbF4DV5U7imYnWalA_rNo26bXBN6hu9K_kGDdkymLftLB6rtDgidxvtAdndk-G5N2mrGPIbjhBrLDoYocT5lfXl0zukaHxdFZGpt2Gsz8UTggphMm861WtJOKabpxsqbS94CcNhESafD825KX4WO-5hZeU3U_Spc4kNJ4BS762Hwt20uL2xfFB27ZSNVy6reL92zmGNXbLSMvGVz9PB1ViiWlkJC301kySe63KtqQM_3Ssut7oBn0oXfM9rk56f10hlnMQnYjQ8VCXZX_CupKGMUGGWEeBKEsSJ-L3bzUTNU29XcGBMbpxWIl566iSg8mJyYTdYWWI-dILWZm3Ae0LSv8NL0uM3sEVA08WAdGeoT&key=AIzaSyDwRBTX_LExP-ccDfuzg51tfdzeQCLoi-g,,active
CBBC,Ibiza,,,,"Camí de la Bassa, 07829, Illes Balears, Spain",https://www.google.com/maps/place/?q=place_id:ChIJcxI9HchKmRIRiaBk-KCsGwA,,http://www.cbbcgroup.com/,4.2,,,,https://logo.clearbit.com/cbbcgroup.com,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AXQCQNQhhWV3y05xRYRQr2x7GsOuGWBcitSBb00Vdpi_xne9xMiPjVcscWMoFkHieA-TL_f_mnCC1w0LFQ38jfpyTfhf-lKZv43uCtQsqZC3-GMmkvWEfhvtcVyfd7--S8twHV2vsq_LrmKCIMt-jiLCmgJtXHJv7bsq6Bxez8NlYGWXAOzVachlg3CCHLkalK-ceavarcQ4IL3hLuhR9PLhjB1bfcBqMWNg211HnFqn2_WG9-CW44J7doq3-0QH5NJN6jT0_AGo_GkuUAGmPDg2HM64ybuCxXfSjtb79GM3Wrjz4qXB3aL_nbtKH28Gyt8pB2lhAD8y-jH_5PsyKGTOkkmbVya2LRHNdvfMP9Zx7w0xs2TUPyj16yv_MfAgV5CmwCenvemt_Aue-UFI5yPF-wwtel0-VwTPfoiXgE8ewvpW4GpW3Vu-S6mrRjoh4svsEmQkxTNDKDJskCavSdJi0DXDczlA-lEspVWLT_bQOHRg7tDfD6pUv23hZj-6JhxCJ9S1_mnCKGw1oodPy2LibFy_NQg1w_Pz1YZyTY9UjObuUy0-CFhQXcYT_bcAi6n82E35B6FT&key=AIzaSyDwRBTX_LExP-ccDfuzg51tfdzeQCLoi-g,,active
Es Torrent,Ibiza,"Mediterranean-inspired cuisine, including seafood & paella, at beachside tables & sun loungers.",,,"Playa Es Torrent, s/n, 07830 Sant Josep de sa Talaia, Balearic Islands, Spain",https://www.google.com/maps/place/?q=place_id:ChIJlXIJNWFJmRIRqfb49yO0yfc,,http://www.estorrent.net/,4.3,,,,https://logo.clearbit.com/estorrent.net,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AXQCQNQZz6rnrHUTjtAHz5x3gyWd_ig1XDFUJI0P9Vh7itwVWHLq8Zxz9fIkOwhDb5olbLrVOjlQtX8F2zOjk4ljHBBUpFepbdSQp1o9YRWNgeKZU015Mt9-3uAg9r5AZktrYXcdKEWI1PONHkuXqvP8RybJSRzMVZncPYp-6K3z20FKyRId87wW7Q1s1fwcbeltTTN-3VrBrdq-2cgqhs8h09WGiyFt1OXUtOZ0iVebzcsr4CQBUu2iM5ECf0__XFByU-a0Gy_OY9Zo2V4PssxRGXw-7zvh9PBSamDHdiULDF5U7s0k89dJAvobkHUZosybU2lPqTmE4WsmbC0uAl9Uw6pcwJKdoLEoAxwqngp9-C53AKQZZWurfUkn8S80ZL3scrW5v9d9f3VpeHq37IY1Oy_OOx0xz5e0FI9asakD5Vrq8wu6HjXgRgMIKKiWxXdK6qNFNzzx6CNUhLwichD34u1x1q1zKOhWeU3aPutXqGY9HS_e_mC0rh-5H2jXpeGta71NuUbfo7jmqSooTk3RBKu4owZZyzJB3CrMlRe-tdyBx-qm-8eC81gZYJgBaxEip7XTtm6k&key=AIzaSyDwRBTX_LExP-ccDfuzg51tfdzeQCLoi-g,,active
Esmariner,Ibiza,Informal restaurant with a terrace serving Mediterranean-based cuisine & seafood specialties.,,,"Carrer Lluís Tur i Palau, 22, 07800 Eivissa, Illes Balears, Spain",https://www.google.com/maps/place/?q=place_id:ChIJ2aPYxbBGmRIR7_FihFqOxR0,,http://www.marineribiza.com/,4.8,,,,https://logo.clearbit.com/marineribiza.com,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AXQCQNRk3-AMVDpSxU0DfGrwuapt5z6D3M5lOa7NoXc2_GkARUiiKnRUWEQKah6ji2MPHuqowH0WLWBURF5RcyV8nUPO74QwgKs2__FmCpwwcEAyCgMsYNsVrWZwIrNYxpInM8LSfg5J4G7YpoYXsWRmeRNTn37_BAn7YzNRIaHEfLismtWmhR1Kk7OL3SL-b_yOiu0ovmM1TN0ufTK4SDfDH-Rw5JgnO2gbYlXD8gyiSPKyqk-sj8tArP65wo2M7IOh1PZW2g5QOkmj5e-S9T6BtczSE7kOlRnO7ZxVzG6zNJKCKTz_Cks&key=AIzaSyDwRBTX_LExP-ccDfuzg51tfdzeQCLoi-g,,active
Las Dos Lunas,Ibiza,,,,"Ctra. Eivissa-Sant Antoni, KM 5, 4, 07816 San Rafael, Balearic Islands, Spain",https://www.google.com/maps/place/?q=place_id:ChIJETXWx5hHmRIRvAEfRd3g39U,,https://lasdoslunas.com/,4.3,,,,https://logo.clearbit.com/lasdoslunas.com,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AXQCQNTBRjkFuHy-by4dTPkPdycRib9CDpFJQ07yGhWNFwszPx5e0-AdKRSQ_NodtvkhyfEHW-Ydq-Pcx4JeHsAsfwAICZMyzaMeOzDdXfGZjOKT2x072apKxv-1wo9hDuiaVjUy4ECv8tjbtHtVMDDS2NT--lZpHbAmnq715qNBw9-27HceKUk0WlPiW5QVegxFPWct5-7z_3KdN3QkC1-LJFm4fcYOAtNqOltjEWvJPHQn5ZdFnchqihPsNkf_-ljpofngKMIxqXR1rISKwgggEPBqn53cnFEu_PM5zSHE0vL6R-oDpLM&key=AIzaSyDwRBTX_LExP-ccDfuzg51tfdzeQCLoi-g,,active
KM1,Ibiza,,,,"Ctra. San Jose, KM1, 07817 Sant Josep de sa Talaia, Balearic Islands, Spain",https://www.google.com/maps/place/?q=place_id:ChIJ4wF3EaFHmRIR8GzM-Gb714g,,,4.7,,,,,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AXQCQNTSeAe2k9Smy6SJfWQuqkGephnpzCJZYlnTVXLJ19KVgZs8sU9gkc8Koon5oL8Cdh51jtBm9DH5t4BSUh38RNzJxaWiPa-H6ZRr03IzMFWXhPm49kvYvHkxQPn73vkABiXb9q3Y4fqFaCu4mGaxHi4uIACjP2DlHOttGu87V7ASssHXL1uvc5vr4fkBe3nyW0ejFzuxpUden8PHn0bue4OVZU58TZrfWgJOpSXi5KSYY2qIJnCfdrWNRm0UkT5wdDOhr2MKCZfMsbJeVXvRhtBY7w0Xzysc2u0o-KTLhMkp9HyAcHI&key=AIzaSyDwRBTX_LExP-ccDfuzg51tfdzeQCLoi-g,,active
Macao Café,Ibiza,,,,"Carrer de la Vénda des Poble, 8, 07814 Santa Gertrudis de Fruitera, Illes Balears, Spain",https://www.google.com/maps/place/?q=place_id:ChIJCd0qJr84mRIRDjc4odvGJtw,,https://es-es.facebook.com/macaocafesg,4.3,,,,https://logo.clearbit.com/facebook.com,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AXQCQNTmlDBW4IDlkNnvb-o0qDJ5KZB0NC5ApGPTPvAsAHOVwW9KTC6j0gkZ1GqJAokZNmTk-iwS2RrUjdAMx6WFcKA4XhV16QiOMMU9AExPQMEbS5B32X48yNbBMlBdlhMwTOAyqbBWjROkCnn0cowAteW6m_l6k83MUt96MSCxWOSXRMGpLM3cmhoDqfsyer91rWW3Secw6mOIO599z5vMiXUkfiqUHm4I0WgUBEo_iJc1PtFPeiNaR6WkuZqSA4kAhoGF7JwW8MmJq-ZWN_kJWzxZebOHXrUJq-dUzeNF1Na8e0NhJSdKn2Hs8XP1Vcql9E1DSy0ItkE3_b6gkqupb2wVx1AyDRjDnqoIJETNo9qLFUwguNCZ_TBmxC971lTcjVtgqppKktMMFj3-6jhL9aNvR9WIST6gaZCNZJTjoIZIKd6KIsbF_X1yAod_hsKjxuHjoJbM743J7v0CLig0hdD2plDpnLtoENZxFZhubHn7VWJap-XfXJ-vT33YZJFs5VPsuljVE6L1_a2eJASuxUiSh6BJ7gapNJAgmVH-aNfRu2dNSk_if-B1_eI4QDVV0sB4k0ye&key=AIzaSyDwRBTX_LExP-ccDfuzg51tfdzeQCLoi-g,,active
Blue Marlin & Jemanya,Ibiza,Creative cocktails & globally influenced fare from sushi to pasta at a beach club with big-name DJs.,,,"Cala Jondal, s/n, 07800 Ibiza, Balearic Islands, Spain",https://www.google.com/maps/place/?q=place_id:ChIJa3jSebtGmRIRsj_750w95sE,,http://www.bluemarlinibiza.com/,4.2,,,,https://logo.clearbit.com/bluemarlinibiza.com,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AXQCQNQKOmjYYCeLRi3WfHQIQFukqtGojQOg4srre-BxOnptq8tl3hJsS0gu0hoiQB8hss-K1_AgXP00rHxo5lCq0So0Dp0O4ZRZMrubgAT4K6r-aDWXGJ1ikTBMdFZh750jhD2XTQZ75kbClVnFs7PT6mBhqo6_eStcsPHbKJzp604qGiPaI_gDkXYSA4-dOrZOOPuUG6KEFIfDIuZbHToYKVJDFYiV0ihYphGr89SfZs2SObijiY9v5wxzYuzlzwp5K9_Jqi_AbXhCdvQVxUx2BzX6f5SwfpYVdKMaEXdpXh5DKwWVOuYUT0zdO4zKZImq0aUcRb8kNzZew58dY4udc5UTyFFQGo7NNkVCPOV-dd3dq9VWad54_Jpc9AVdT8doQgy01ow3Rn4dTMQgmmEHsMkGHcj1_Dyy_PebRUYOVfyCVdPMOvOXTpw-FPuHbENGQRpQVF3U2VzlB-p7VUqQnxv7Y8aKmel9y4nwc4-W4LDMsRUR328LlEmJiPw01i_zJTnEsbyTNb4IOfNiEeMU2QdX-d8N-oHtLLs1ijfuznKa8EXWRnrffejoTJ5wQYlutcaWUzTpvzGSDw&key=AIzaSyDwRBTX_LExP-ccDfuzg51tfdzeQCLoi-g,,active
Séspartar 1,Ibiza,Classic Ibizan rice & seafood dishes at a hillside dining room with mountain & sea views.,,,,,,,,,,,,,,active
Casa Bonafe ,Ibiza,,,,"Carrer de Porreres, 07817 Sant Jordi de ses Salines, Illes Balears, Spain",https://www.google.com/maps/place/?q=place_id:ChIJ-b6bechFmRIRy-gqn5uzshE,,http://www.casabonafeibiza.com/,4.3,,,,https://logo.clearbit.com/casabonafeibiza.com,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AXQCQNT5BN_Ql_q5NjleeaU5W5-jQJ6P7rGlJbJg36WYCED5P5_hUaiiGbbW3AnRvm6tIIF5yRga_hS1M4G1YSS9_fKNx0bsZ_t6oodyoRUnJonbkcxYzZCiFXqjysLYzRiMxSvjDOeeIJJCGebc12IIVr4uBjYHQUanGqF4lH2mZ1JkEay9EdMRkr6UljVZ6kdHE7Dt8VAFrDtGOV2todFciNP1W7DzQkcjbgHJ7qcuFxlQFYAyyAgqxLrV6lAQSa4FPtsPfWAZ3SdFJiQ48JElMP9ldG2tUUw9s09PNvQMw2Wtr3aSAsI&key=AIzaSyDwRBTX_LExP-ccDfuzg51tfdzeQCLoi-g,,active
Nassau grupo,Ibiza,"Buzzy beachfront hub featuring a cocktail bar & DJs, plus Mediterranean–Asian fusion food.",,,"Ctra. de Platja d'en Bossa, s/n, 07817, Illes Balears, Spain",https://www.google.com/maps/place/?q=place_id:ChIJU_06astFmRIRiAAeqH3C1rQ,,http://www.nassaubeachclub.com/,4.3,,,,https://logo.clearbit.com/nassaubeachclub.com,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AXQCQNSuDuDikydgFSInh80oeBy1hcC-W1O_vs_PZr6iIQdhAcEmiMK-sPAZ_RIMcVpaKcjJMAIjBRhI60-3nByX61x7U8d-jx7uyITDA8rUMOoozy3RG7az5IAXfGXcM6rAaTy4g4FsroSfv1qLz_mX3ORkIyAz5SGaOYGIiLiaQ8AYneIJITqK_zR1AlL8yTpWoXaUs3L1N_kyay47gx9VLB36qtrZlCWYjhwvQ3GjUyMNsBW8r-a2yTZ4271k6eKIRDk3gmgLxOMeDrG1I4SCxQtRZh7HxgTuzYLy0AX5aToiWr520eY&key=AIzaSyDwRBTX_LExP-ccDfuzg51tfdzeQCLoi-g,,active
La Paloma,Ibiza,"Pasta & risotto, plus fish & vegan dishes, in a cozy restaurant with a sprawling summer garden.",,,"Carrer Can Pou, 4, 07812 Sant Llorenç de Balàfia, Illes Balears, Spain",https://www.google.com/maps/place/?q=place_id:ChIJk0LzRvI9mRIRkbGRAJicva0,,http://palomaibiza.com/,4.5,,,,https://logo.clearbit.com/palomaibiza.com,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AXQCQNQoPyZEibYjDpYNGz0xDG23mu9ruzu3ox3_m4Vs9wRVqP9ePn0LVORQS-UEbhrCnpU-vzO4iEkKDGQtWZclsY1noewPLFAFt2aFzzOsd2LIsUyv5rWYOnv0ukfkAwlW9zOVj-p7ixBtSJdHh5aYc3BO4dIX046BOj2AmK4riCtIyYppkdofcBeZgrMhO1I6qI5N4YjXAiZvRur0Z6QjvUpGYykKzk9HUnFr5yQx9dInqMXUyi7R5qwItabnW-XJcBX7YS_yYuHsNiXqd2pJsJQnYC1HlIIRGM_bvz8xIbimsHvkCREcDi3RRlJl8Hm9qFXuSXAbHhQQ9-fjuFYgaC6vZaxr8MnVx2VlzChFzbcwa1DPIWmaKGjbVgKi3pnTrkEerpY9NaYbVBTHkR27homIYAr-fPOEznPLAQ2icxwR1PL_y-_kGpLNhKMACVhWHQQHcpFsbUiPBiNmGAMuxDkzguxLRMIcT7hFF7IJSf0d7zgPWVIltjis3h9jNd8WEQ86e4oRn0Zj7TKH4IEtugze_BCmlE1PAXhnfBThVBVZ-H-bPI7lNCLtwjXb-HZUyrXAFg&key=AIzaSyDwRBTX_LExP-ccDfuzg51tfdzeQCLoi-g,,active
Can Domingo,Ibiza,,,,"Ibiza - san jose de sa talaia km9.8, 07830 Sant Josep de sa Talaia, Illes Balears, Spain",https://www.google.com/maps/place/?q=place_id:ChIJwV70ph1LmRIRZVRvqMaIRWE,,http://www.candomingoibiza.com/,4.4,,,,https://logo.clearbit.com/candomingoibiza.com,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AXQCQNRvnxSm6CWlUExuNOw9YLvj9Q9i7UJwvPn3iiHsBwU5qF9HJWkb8Tdrc9PpAPcEu9hDz8i0oPjFLb81N1HhiMKJJGqBJkdWnL_bbKL3aBTPX1Nng8FskVsLKaqQH-juMoRftDtDCCxQX7a8duk4DjPAU9IwYCxb0-VCY6ea7zwYovc-fhfp1z39jOwP3JLZbsl-Hv_6dNDaxfZHUSYP_h0JwbIsYfCRC8l6mZI8iYOP0xXDWalwOrktfMXmPdyR0guF2H3nQBtc_2UDBTDBsWzvg_iQeoikmwAlZnABrQntc_jgQy0&key=AIzaSyDwRBTX_LExP-ccDfuzg51tfdzeQCLoi-g,,active
Laylah,Ibiza,,,,"Av. 8 d'Agost, 29, 07800 Eivissa, Illes Balears, Spain",https://www.google.com/maps/place/?q=place_id:ChIJfV0315BBmRIRjINOQtSdpA0,,http://laylahibiza.com/,4.2,,,,https://logo.clearbit.com/laylahibiza.com,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AXQCQNRK6tBkXkq0e4-Gn1yRV5oG-_OMPqc7TZaMywbeeK8-XP04whU2HVyq8R73gm4CDlCKaDjInZnbxuyAd7y3YOBeFoxevbfrN-wD8NHB1OWwlm_vL71O1WgSIezijeuZ6EPhY_36FbMXTGgd9QW-ZMbx7w4CTeHRswaUHneYdunCJv-HHVC3GcgxG349N8rNMaZYnIcUN0G9-9VI26MAt3iuTSyRim44eBI05qB7TY-O7CBVrkD9hKzt_9Hm0WGAl4Pedb8sHcURGdXLI5IyLOtjCS00Kiwo7dRAWxUKlZqnJJfnnwc&key=AIzaSyDwRBTX_LExP-ccDfuzg51tfdzeQCLoi-g,,active
Godai,Ibiza,"Buzzy eatery featuring traditional & fusion-style sushi plus Japanese entrees, with TVs & a patio.",,,"Passatge Portixol, Urb. Cala'n Bosch, Parcela nº 5, 07769 Ciutadella de Menorca, Balearic Islands, Spain",https://www.google.com/maps/place/?q=place_id:ChIJPwPNEj4DvhIR_bdeXklEG2c,,https://www.godaimenorca.com/,4.5,,,,https://logo.clearbit.com/godaimenorca.com,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AXQCQNQ-fdf_0K_WKZ5slCppT6i10SrOjpyXkFtnCIeh01b-ZM78TjeQmb6NMDe4fuzdKeeOn8cLParH4fSFzGfefhDNPoN7a1J8jKeclyYIAIaSDBKd2IFz2z3Iatwx6IXNFljX_rxb1FSGFx1SucfdQmntii0tsQvbB753h-KHqbfdp4Svkz7t5mt7Z_XyRgZsUzJbCsRBlrJOEC2mVqMz7kJSb5c91nxxxipq1CsLtigM3sDsbSdxas-Epx1DmwbCaV2JjQLPkMrXvyr2iXa5tg3bgpGBobrjO32oatq7aBshvUeQQ-tsCsZsCwRj8Wl6WMltRqWujYQG0xFMmQjVnL7p_ubQhoW2uRVwIZPtXHBzTMsO8UdYDxeA8za1DuiB5myg52QxpfnIjzPP9GA-yEYHZ6P20TBoN5-REsor7edaCNHr9k5FlR9twt4SaWyxTikMLY_Cuz2vLyZW5r-CAfYX7OYrbNTzynNr8bqX0-oRAp10rUtuWY496vHc-0VSKtmeW7ZhoshQO0w2XVFB3xUTjUdE_KVOJiDBaEBwZe58N5I1VAi-qnxdimi5GElmksdWar33rItucw&key=AIzaSyDwRBTX_LExP-ccDfuzg51tfdzeQCLoi-g,,active
Camí de Balàfia,Ibiza,,,,"Lugar, Carrer Venda de Balafia de Dalt, 25, 07812 Sant Joan de Labritja, Illes Balears, Spain",https://www.google.com/maps/place/?q=place_id:ChIJYxegAVs-mRIRHiq_4E4mxag,,,4.5,,,,,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AXQCQNS8BZ2uN2_gNIgtEV5e_SRU-WCUkYJqkC9u1ZQK1sh1a2lttiDFjjgV90h1zRvfqk7tnzn8_EwIFTZ1ncLd2dYQmdLGzNdusVnkwEKShC0ydU8LCoCm7WTfdmMb0noKnucPuOUVSbDwe5reqLIEpadcLz41sXjEF2bMXUSiKfzgH9QbB_zKFUMHIa3T90M0bJ_RGTszr9w8QmaTyJLTK6q89Uh4zmIix0tDqFIFIQKRs6-0tO34vv3zaTLsY4FYWr5qf08p3NE3I21NnC-kOwmJljHzYvUKqlm1E81AKky9qaHSStYzNi9hn4D7b43KUsf_vQeppi0MpTs5uT1L6xAsZD4DOu7CcMGQTLo5keFMZDcKwnPh8h3EkYrNO4aEh6QXjnG-OkGv_I4ezvoQuTU6DNn4A9SIHTJ7Oe4uxzBvGa_lXPXiAa-cQUlFNXoJ6LQSCUWvGJsETG8hrB22YWfEkTNK9vBK9CJFmqY4-LQsNKGp_nzBXpb7cJwLLrgks2bTZHCxj0_BqtzlLssf6YOkiCvt9JllLEmwDcRd1Qn7-piJ72WrCJHZCl9EfB9x9jT0be7k&key=AIzaSyDwRBTX_LExP-ccDfuzg51tfdzeQCLoi-g,,active
